"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계","유초등부-유-순회(남)","유초등부-유-순회(여)","유초등부-초-순회(남)","유초등부-초-순회(여)","유초등부-계(남)","유초등부-계(여)","중등부-2학년(남)","중등부-2학년(여)","중등부-3학년(남)","중등부-3학년(여)","중등부-순회(남)","중등부-순회(여)","중등부-계(남)","중등부-계(여)","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-순회(남)","고등부-순회(여)","고등부-계(남)","고등부-계(여)","총계(남)","총계(여)","합계","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-특수(남)","고등부-특수(여)","고등부-순회(남)","고등부-순회(여)","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165011100","01","S010006334","내곡중학교","03","공립","N","","71","70","93","68","53","63","","","","","","","2","4","0","0","219","205","424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011200","01","S010006401","항동중학교","03","공립","N","","99","74","83","83","71","81","","","","","","","2","3","0","0","255","241","496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010006402","신길중학교","03","공립","N","","129","102","116","111","112","121","","","","","","","6","3","0","0","363","337","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010006403","마곡하늬중학교","03","공립","N","","155","135","123","122","86","104","","","","","","","0","0","0","0","364","361","725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010006434","해누리중학교","03","공립","N","","148","129","101","128","95","101","","","","","","","6","2","0","0","350","360","710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010006545","강빛중학교","03","공립","N","","56","62","55","47","43","46","","","","","","","2","1","0","0","156","156","312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010100","01","S010006282","아현중학교부설방송통신중학교","25","공립","N","","12","74","12","82","14","80","","","","","","","0","0","0","0","38","236","274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S000003540","국립국악고등학교","04","국립","N","","28","122","22","123","24","118","","","","","","","0","0","0","0","74","363","437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013500","01","S000003561","서울대학교사범대학부설고등학교","04","국립","N","","103","136","115","124","84","140","","","","","","","13","5","0","0","315","405","720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S000005401","국립전통예술고등학교","04","국립","N","","34","146","41","131","28","139","","","","","","","0","0","0","0","103","416","519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000370","가락고등학교","04","공립","N","","131","114","102","177","93","143","","","","","","","0","0","0","0","326","434","760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000371","강동고등학교","04","사립","N","","169","89","166","86","141","80","","","","","","","0","0","0","0","476","255","731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000372","강서고등학교","04","사립","N","","325","0","350","0","332","0","","","","","","","0","0","0","0","1007","0","1007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000373","개포고등학교","04","공립","N","","110","115","110","145","103","108","","","","","","","11","2","0","0","334","370","704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510700","01","S010000374","건국대학교사범대학부속고등학교","04","사립","N","","197","137","167","172","196","130","","","","","","","0","0","0","0","560","439","999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010500","01","S010000375","경기고등학교","04","공립","N","","341","0","382","0","323","0","","","","","","","21","0","0","0","1067","0","1067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000376","경기여자고등학교","04","공립","N","","0","397","0","392","0","350","","","","","","","0","14","0","0","0","1153","1153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011300","01","S010000377","경동고등학교","04","공립","N","","163","0","184","0","163","0","","","","","","","11","0","0","0","521","0","521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010600","01","S010000378","경문고등학교","04","사립","N","","217","0","245","0","196","0","","","","","","","0","0","0","0","658","0","658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010000379","경복고등학교","04","공립","N","","167","0","211","0","177","0","","","","","","","14","0","0","0","569","0","569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000380","경복여자고등학교","04","사립","N","","0","224","0","220","0","191","","","","","","","0","0","0","0","0","635","635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012400","01","S010000381","경성고등학교","04","사립","N","","204","0","220","0","216","0","","","","","","","4","0","0","0","644","0","644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000382","경신고등학교","04","사립","N","","154","0","176","0","133","0","","","","","","","0","0","0","0","463","0","463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010600","01","S010000383","경인고등학교","04","공립","N","","196","177","202","185","196","163","","","","","","","13","7","0","0","607","532","1139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010800","01","S010000384","경희고등학교","04","사립","N","","264","0","241","0","238","0","","","","","","","0","0","0","0","743","0","743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010800","01","S010000385","경희여자고등학교","04","사립","N","","0","126","0","138","0","110","","","","","","","0","0","0","0","0","374","374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013400","01","S010000386","계성고등학교","04","사립","N","","78","220","110","186","82","178","","","","","","","15","4","0","0","285","588","873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000387","고려대학교사범대학부속고등학교","04","사립","N","","239","0","246","0","222","0","","","","","","","0","0","0","0","707","0","707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010600","01","S010000388","고척고등학교","04","공립","N","","112","143","115","149","140","108","","","","","","","11","7","0","0","378","407","785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010500","01","S010000389","공항고등학교","04","공립","N","","106","122","115","110","112","98","","","","","","","13","7","0","0","346","337","683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012600","01","S010000390","관악고등학교","04","공립","N","","136","109","137","111","135","109","","","","","","","7","1","0","0","415","330","745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510400","01","S010000391","광남고등학교","04","공립","N","","187","137","194","183","178","169","","","","","","","0","0","0","0","559","489","1048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000392","광문고등학교","04","사립","N","","270","150","270","140","220","129","","","","","","","0","0","0","0","760","419","1179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144011100","01","S010000393","광성고등학교","04","사립","N","","259","0","287","0","210","0","","","","","","","0","0","0","0","756","0","756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000394","광신고등학교","04","사립","N","","60","104","88","99","89","87","","","","","","","0","0","0","0","237","290","527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000395","광양고등학교","04","공립","N","","76","63","95","80","79","99","","","","","","","12","1","0","0","262","243","505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000396","광영고등학교","04","사립","N","","285","0","319","0","284","0","","","","","","","0","0","0","0","888","0","888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000397","광영여자고등학교","04","사립","N","","0","345","0","317","0","273","","","","","","","0","0","0","0","0","935","935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000398","구로고등학교","04","공립","N","","167","151","176","152","172","137","","","","","","","0","0","0","0","515","440","955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000399","구일고등학교","04","공립","N","","113","144","121","154","115","125","","","","","","","0","0","0","0","349","423","772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000400","압구정고등학교","04","공립","N","","76","94","79","109","57","116","","","","","","","0","0","0","0","212","319","531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000401","금옥여자고등학교","04","공립","N","","0","267","0","261","0","232","","","","","","","0","19","0","0","0","779","779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000402","금천고등학교","04","공립","N","","106","102","138","115","103","118","","","","","","","7","12","0","0","354","347","701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000403","남강고등학교","04","사립","N","","213","0","244","0","216","0","","","","","","","0","0","0","0","673","0","673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000404","노원고등학교","04","공립","N","","97","75","101","104","86","85","","","","","","","9","6","0","0","293","270","563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000405","단국대학교사범대학부속고등학교","04","사립","N","","402","0","388","0","360","0","","","","","","","0","0","0","0","1150","0","1150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000406","당곡고등학교","04","공립","N","","112","143","123","148","111","138","","","","","","","0","0","0","0","346","429","775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010100","01","S010000407","대광고등학교","04","사립","N","","244","0","260","0","236","0","","","","","","","0","0","0","0","740","0","740","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000408","대성고등학교","04","사립","N","","231","0","256","0","269","0","","","","","","","0","0","0","0","756","0","756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018100","01","S010000409","대신고등학교","04","사립","N","","110","0","134","0","102","0","","","","","","","0","0","0","0","346","0","346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000410","대영고등학교","04","공립","N","","135","114","139","109","170","77","","","","","","","16","1","0","0","460","301","761","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000411","대원고등학교","04","사립","N","","205","0","246","0","234","0","","","","","","","0","0","0","0","685","0","685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000412","대원여자고등학교","04","사립","N","","0","202","0","220","0","217","","","","","","","0","0","0","0","0","639","639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000413","대일고등학교","04","사립","N","","349","0","377","0","299","0","","","","","","","0","0","0","0","1025","0","1025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000414","대진고등학교","04","사립","N","","270","0","275","0","232","0","","","","","","","0","0","0","0","777","0","777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000415","대진여자고등학교","04","사립","N","","0","304","0","313","0","249","","","","","","","0","0","0","0","0","866","866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000416","대진디자인고등학교","04","사립","N","","67","87","62","72","77","79","","","","","","","0","0","0","0","206","238","444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014100","01","S010000417","덕성여자고등학교","04","사립","N","","0","180","0","216","0","189","","","","","","","0","0","0","0","0","585","585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000418","덕원여자고등학교","04","사립","N","","0","297","0","310","0","292","","","","","","","0","0","0","0","0","899","899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510200","01","S010000419","독산고등학교","04","공립","N","","103","69","106","107","100","93","","","","","","","16","5","0","0","325","274","599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010600","01","S010000420","동국대학교사범대학부속고등학교","04","사립","N","","322","0","318","0","304","0","","","","","","","0","0","0","0","944","0","944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000421","동덕여자고등학교","04","사립","N","","0","310","0","303","0","279","","","","","","","0","0","0","0","0","892","892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000422","동명여자고등학교","04","사립","N","","0","285","0","315","0","266","","","","","","","0","9","0","0","0","875","875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000423","동북고등학교","04","사립","N","","259","0","321","0","316","0","","","","","","","0","0","0","0","896","0","896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000424","동성고등학교","04","사립","N","","215","0","212","0","185","0","","","","","","","0","0","0","0","612","0","612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000425","동일여자고등학교","04","사립","N","","0","205","0","233","0","190","","","","","","","0","0","0","0","0","628","628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000426","서울매그넷고등학교","04","사립","N","","0","134","0","126","0","129","","","","","","","0","0","0","0","0","389","389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010700","01","S010000427","동작고등학교","04","공립","N","","105","138","119","138","82","133","","","","","","","9","8","0","0","315","417","732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000428","둔촌고등학교","04","공립","N","","108","104","138","106","122","92","","","","","","","19","2","0","0","387","304","691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000429","마포고등학교","04","사립","N","","243","0","275","0","252","0","","","","","","","0","0","0","0","770","0","770","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010100","01","S010000430","면목고등학교","04","공립","N","","177","0","213","0","212","0","","","","","","","12","0","0","0","614","0","614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000431","명덕고등학교","04","사립","N","","275","0","266","0","246","0","","","","","","","0","0","0","0","787","0","787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000432","명덕여자고등학교","04","사립","N","","0","366","0","376","0","324","","","","","","","0","0","0","0","0","1066","1066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510300","01","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","0","219","0","234","0","224","","","","","","","0","0","0","0","0","677","677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010100","01","S010000434","명일여자고등학교","04","공립","N","","0","202","0","197","0","174","","","","","","","0","12","0","0","0","585","585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011800","01","S010000435","명지고등학교","04","사립","N","","145","302","149","310","135","297","","","","","","","14","5","0","0","443","914","1357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010700","01","S010000436","무학여자고등학교","04","공립","N","","0","163","0","190","0","150","","","","","","","0","13","0","0","0","516","516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000437","서울문영여자고등학교","04","사립","N","","0","214","0","231","0","189","","","","","","","0","0","0","0","0","634","634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000438","문일고등학교","04","사립","N","","229","0","281","0","279","0","","","","","","","13","0","0","0","802","0","802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000439","미림여자고등학교","04","사립","N","","0","156","0","187","0","154","","","","","","","0","0","0","0","0","497","497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000440","반포고등학교","04","공립","N","","144","141","103","165","111","126","","","","","","","10","8","0","0","368","440","808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010600","01","S010000441","배명고등학교","04","사립","N","","258","0","277","0","252","0","","","","","","","0","0","0","0","787","0","787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010800","01","S010000442","배문고등학교","04","사립","N","","109","0","119","0","108","0","","","","","","","0","0","0","0","336","0","336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000443","배재고등학교","04","사립","N","","441","0","420","0","422","0","","","","","","","0","0","0","0","1283","0","1283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111011300","01","S010000444","배화여자고등학교","04","사립","N","","0","150","0","181","0","149","","","","","","","0","0","0","0","0","480","480","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000445","백암고등학교","04","사립","N","","227","140","185","183","151","162","","","","","","","0","0","0","0","563","485","1048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000446","보성고등학교","04","사립","N","","295","0","285","0","222","0","","","","","","","0","0","0","0","802","0","802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000447","보성여자고등학교","04","사립","N","","0","123","0","133","0","122","","","","","","","0","0","0","0","0","378","378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000448","삼성고등학교","04","공립","N","","38","60","44","33","45","55","","","","","","","11","6","0","0","138","154","292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000449","상계고등학교","04","공립","N","","219","0","266","0","230","0","","","","","","","17","0","0","0","732","0","732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018500","01","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","0","112","0","116","0","122","","","","","","","0","0","0","0","0","350","350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000451","상명고등학교","04","사립","N","","153","132","135","165","133","142","","","","","","","0","0","0","0","421","439","860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000452","상문고등학교","04","사립","N","","451","0","427","0","373","0","","","","","","","0","0","0","0","1251","0","1251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
