"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동복구매방식(학교주관구매)","동복구매방식(공동구매)","동복구매방식(개별구매)","동복구매방식(기타)","동복구매방식(기타사유)","동복구매방식(해당없음)","동복(평균)가격","하복구매방식(학교주관구매)","하복구매방식(공동구매)","하복구매방식(개별구매)","하복구매방식(기타)","하복구매방식(기타사유)","하복구매방식(해당없음)","하복(평균)가격","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011400","01","S010000733","중동중학교","03","사립","N","","○"," "," "," ",""," ","102000","○"," "," "," ",""," ","69000","","","2021"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010100","01","S010000734","진선여자중학교","03","사립","N","","○"," "," "," ",""," ","170000","○"," "," "," ",""," ","63000","","","2021"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010400","01","S010000735","청담중학교","03","공립","N","","○"," "," "," ",""," ","161000","○"," "," "," ",""," ","69000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010600","01","S010000736","휘문중학교","03","사립","N","","○"," "," "," ",""," ","202000","○"," "," "," ",""," ","83000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010400","01","S010000856","가락중학교","03","공립","N","","○"," "," "," ",""," ","176000","○"," "," "," ",""," ","38000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000857","가원중학교","03","공립","N","","○"," "," "," ",""," ","170000","○"," "," "," ",""," ","73000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010700","01","S010000858","강일중학교","03","공립","N","","○"," "," "," ",""," ","183000","○"," "," "," ",""," ","79000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011300","01","S010000859","거원중학교","03","공립","N","","○"," "," "," ",""," ","180000","○"," "," "," ",""," ","65000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010200","01","S010000860","고덕중학교","03","공립","N","","○"," "," "," ",""," ","127000","○"," "," "," ",""," ","60000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000861","동북중학교","03","사립","N","","○"," "," "," ",""," ","219000","○"," "," "," ",""," ","83000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000862","동신중학교","03","사립","N","","○"," "," "," ",""," ","176000","○"," "," "," ",""," ","75000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000863","둔촌중학교","03","공립","N","","○"," "," "," ",""," ","184000","○"," "," "," ",""," ","75000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010200","01","S010000864","명일중학교","03","공립","N","","○"," "," "," ",""," ","123000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010800","01","S010000865","문정중학교","03","공립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","86000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000866","방산중학교","03","공립","N","","○"," "," "," ",""," ","192000","○"," "," "," ",""," ","75000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000867","방이중학교","03","공립","N","","○"," "," "," ",""," ","182000","○"," "," "," ",""," ","84000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010600","01","S010000868","배명중학교","03","사립","Y","동복과 하복 모두 착용하지 않음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010200","01","S010000869","배재중학교","03","사립","N","","○"," "," "," ",""," ","172000","○"," "," "," ",""," ","70000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000870","보성중학교","03","사립","N","","○"," "," "," ",""," ","213000","○"," "," "," ",""," ","84000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000871","보인중학교","03","사립","N","","○"," "," "," ",""," ","172000","○"," "," "," ",""," ","74000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010300","01","S010000872","상일중학교","03","사립","N","","○"," "," "," ",""," ","194000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000873","석촌중학교","03","공립","N","","○"," "," "," ",""," ","180000","○"," "," "," ",""," ","83000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010800","01","S010000874","성내중학교","03","공립","N","","○"," "," "," ",""," ","161000","○"," "," "," ",""," ","78000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000875","성덕여자중학교","03","사립","N","","○"," "," "," ",""," ","200000","○"," "," "," ",""," ","79000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000876","세륜중학교","03","공립","N","","○"," "," "," ",""," ","157000","○"," "," "," ",""," ","76000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000877","송파중학교","03","공립","N","","○"," "," "," ",""," ","179000","○"," "," "," ",""," ","58000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010500","01","S010000878","신명중학교","03","공립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","83000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010700","01","S010000879","신암중학교","03","공립","N","","○"," "," "," ",""," ","173000","○"," "," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000880","신천중학교","03","공립","N","","○"," "," "," ",""," ","165000","○"," "," "," ",""," ","155000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000881","아주중학교","03","공립","N",""," ","○"," "," ",""," ","182000"," ","○"," "," ",""," ","78000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000882","영파여자중학교","03","사립","N","","○"," "," "," ",""," ","217000","○"," "," "," ",""," ","79000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000883","오금중학교","03","공립","N","","○"," "," "," ",""," ","161990","○"," "," "," ",""," ","72000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000884","오륜중학교","03","공립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000885","오주중학교","03","공립","N","","○"," "," "," ",""," ","161000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010400","01","S010000886","일신여자중학교","03","사립","N","","○"," "," "," ",""," ","155000","○"," "," "," ",""," ","78000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000887","잠신중학교","03","공립","N","","○"," "," "," ",""," ","208000","○"," "," "," ",""," ","87000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010200","01","S010000888","잠실중학교","03","공립","N","","○"," "," "," ",""," ","189000","○"," "," "," ",""," ","111000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000889","정신여자중학교","03","사립","N","","○"," "," "," ",""," ","219000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000890","천일중학교","03","공립","N","","○"," "," "," ",""," ","160000","○"," "," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000891","천호중학교","03","공립","Y","본교는 교복 미착용 학교이므로 제외 처리함. ","","","","","","","","","","","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000892","풍납중학교","03","공립","N","","○"," "," "," ",""," ","209000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000893","풍성중학교","03","공립","N","","○"," "," "," ",""," ","182000","○"," "," "," ",""," ","82000","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000895","한산중학교","03","공립","N","","○"," "," "," ",""," ","181000","○"," "," "," ",""," ","74000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010300","01","S010000896","한영중학교","03","사립","N","","○"," "," "," ",""," ","219650","○"," "," "," ",""," ","88760","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000967","강신중학교","03","공립","N","","○"," "," "," ",""," ","83000","○"," "," "," ",""," ","55000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010000968","경서중학교","03","공립","N","","○"," "," "," ",""," ","150000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010000970","공항중학교","03","공립","N","","○"," "," "," ",""," ","125000","○"," "," "," ",""," ","70000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000971","금옥중학교","03","공립","N","","○"," "," "," ",""," ","128000","○"," "," "," ",""," ","40000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010000972","덕원중학교","03","사립","N","","○"," "," "," ",""," ","198000","○"," "," "," ",""," ","78000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000973","등명중학교","03","공립","N","","○"," "," "," ",""," ","164000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000974","등원중학교","03","공립","N","","○"," "," "," ",""," ","176000","○"," "," "," ",""," ","68000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000975","등촌중학교","03","사립","N","","○"," "," "," ",""," ","176000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000976","마포중학교","03","사립","N","","○"," "," "," ",""," ","171000","○"," "," "," ",""," ","87000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010000977","명덕여자중학교","03","사립","N","","○"," "," "," ",""," ","201000","○"," "," "," ",""," ","82000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000978","목동중학교","03","공립","N","","○"," "," "," ",""," ","150000","○"," "," "," ",""," ","75000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000979","목일중학교","03","공립","N","","○"," "," "," ",""," ","167000","○"," "," "," ",""," ","80000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000980","방원중학교","03","공립","N","","○"," "," "," ",""," ","106000","○"," "," "," ",""," ","37000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000981","방화중학교","03","공립","N","","○"," "," "," ",""," ","93000","○"," "," "," ",""," ","26000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000982","백석중학교","03","공립","N","","○"," "," "," ",""," ","107000","○"," "," "," ",""," ","35000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000983","봉영여자중학교","03","사립","N","","○"," "," "," ",""," ","202000","○"," "," "," ",""," ","86000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000984","삼정중학교","03","공립","Y","교복미착용","","","","","","","","","","","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010000985","성재중학교","03","공립","N","","○"," "," "," ",""," ","202000","○"," "," "," ",""," ","88000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010000986","송정중학교","03","공립","N","","○"," "," "," ",""," ","140000","○"," "," "," ",""," ","77000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000987","신남중학교","03","공립","N","","○"," "," "," ",""," ","178000","○"," "," "," ",""," ","60000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000988","신목중학교","03","공립","N","","○"," "," "," ",""," ","135000","○"," "," "," ",""," ","60500","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000989","신서중학교","03","공립","N","","○"," "," "," ",""," ","187000","○"," "," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000990","신원중학교","03","공립","Y","동복과 하복 모두 미착용","","","","","","","","","","","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000991","신월중학교","03","공립","N","","○"," "," "," ",""," ","149000","○"," "," "," ",""," ","42000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010000992","신정여자중학교","03","사립","N","","○"," "," "," ",""," ","150000","○"," "," "," ",""," ","68000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000993","신화중학교","03","공립","N","","○"," "," "," ",""," ","100000","○"," "," "," ",""," ","55000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000994","양강중학교","03","공립","N","","○"," "," "," ",""," ","121000","○"," "," "," ",""," ","58000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000995","양동중학교","03","공립","N","","○"," "," "," ",""," ","105000","○"," "," "," ",""," ","57000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000996","양서중학교","03","공립","N","","○"," "," "," ",""," ","47000"," "," "," "," ","","○","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000997","양정중학교","03","사립","N","","○"," "," "," ",""," ","113000","○"," "," "," ",""," ","75000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000998","양천중학교","03","공립","N",""," "," "," ","○","한복교보급사업"," ",""," "," "," ","○","한복교복보급사업"," ","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010000999","염창중학교","03","공립","N","","○"," "," "," ",""," ","139000","○"," "," "," ",""," ","80000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001000","영도중학교","03","사립","N","","○"," "," "," ",""," ","177300","○"," "," "," ",""," ","48000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001001","월촌중학교","03","공립","N","","○"," "," "," ",""," ","120000","○"," "," "," ",""," ","60000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001002","화곡중학교","03","사립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001003","화원중학교","03","공립","N","","○"," "," "," ",""," ","144000","○"," "," "," ",""," ","75000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001165","가산중학교","03","공립","N","","○"," "," "," ",""," ","162000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001166","개봉중학교","03","공립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001167","개웅중학교","03","공립","N","","○"," "," "," ",""," ","146000","○"," "," "," ",""," ","50000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001168","고척중학교","03","공립","N","","○"," "," "," ",""," ","130000","○"," "," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001169","구로중학교","03","공립","Y","교복 미착용교","","","","","","","","","","","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001170","구일중학교","03","공립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001171","난곡중학교","03","공립","N","","○"," "," "," ",""," ","89000","○"," "," "," ",""," ","45000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011500","01","S010001172","당산서중학교","03","공립","N","","○"," "," "," ",""," ","200000","○"," "," "," ",""," ","85000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011600","01","S010001173","당산중학교","03","공립","N","","○"," "," "," ",""," ","200000","○"," "," "," ",""," ","85000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001174","대림중학교","03","공립","N","","○"," "," "," ",""," ","204000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001175","대영중학교","03","공립","N",""," ","○"," "," ",""," ","200000"," ","○"," "," ",""," ","37000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001176","동일중학교","03","사립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012400","01","S010001177","문래중학교","03","공립","N","","○"," "," "," ",""," ","185000"," "," "," "," ","","○","","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001178","문성중학교","03","공립","N","","○"," "," "," ",""," ","144000","○"," "," "," ",""," ","65000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001179","문일중학교","03","사립","N",""," "," "," ","○","교복미착용"," ",""," "," "," ","○","교복미착용"," ","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001180","세일중학교","03","공립","N","","○"," "," "," ",""," ","195000","○"," "," "," ",""," ","74000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001181","시흥중학교","03","공립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010100","01","S010001182","신도림중학교","03","공립","N","","○"," "," "," ",""," ","163900","○"," "," "," ",""," ","69000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001183","안천중학교","03","공립","N","","○"," "," "," ",""," ","123000","○"," "," "," ",""," ","40000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012100","01","S010001185","양화중학교","03","공립","N","","○"," "," "," ",""," ","172000","○"," "," "," ",""," ","68000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011000","01","S010001186","여의도중학교","03","공립","N","","○"," "," "," ",""," ","170000","○"," "," "," ",""," ","73000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001187","영남중학교","03","공립","N",""," "," "," "," ","","○","","○"," "," "," ",""," ","72000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001188","영림중학교","03","공립","N","","○"," "," "," ",""," ","63000","○"," "," "," ",""," ","50000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001189","영서중학교","03","공립","N","","○"," "," "," ",""," ","284000","○"," "," "," ",""," ","79000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156010100","01","S010001190","영원중학교","03","공립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","86000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010800","01","S010001191","오남중학교","03","공립","N","","○"," "," "," ",""," ","116000","○"," "," "," ",""," ","49000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001192","경인중학교","03","공립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","70000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001193","오류중학교","03","공립","N","","○"," "," "," ",""," ","80000","○"," "," "," ",""," ","78000","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010900","01","S010001194","우신중학교","03","사립","N","","○"," "," "," ",""," ","164000","○"," "," "," ",""," ","65000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011000","01","S010001195","윤중중학교","03","공립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","88000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001196","한울중학교","03","공립","N","","○"," "," "," ",""," ","73000","○"," "," "," ",""," ","21000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010800","01","S010001363","경희여자중학교","03","사립","N","","○"," "," "," ",""," ","106000","○"," "," "," ",""," ","25000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010800","01","S010001364","경희중학교","03","사립","N","","○"," "," "," ",""," ","177000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010100","01","S010001365","대광중학교","03","사립","N","","○"," "," "," ",""," ","150000","○"," "," "," ",""," ","74000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010600","01","S010001367","동국대학교사범대학부속중학교","03","사립","N","","○"," "," "," ",""," ","146000","○"," "," "," ",""," ","79000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010400","01","S010001368","동대문중학교","03","공립","N","","○"," "," "," ",""," ","105000","○"," "," "," ",""," ","25000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001369","동원중학교","03","공립","N","","○"," "," "," ",""," ","213000","○"," "," "," ",""," ","86000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010100","01","S010001370","면목중학교","03","공립","N","","○"," "," "," ",""," ","190000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001371","봉화중학교","03","공립","N","","○"," "," "," ",""," ","179000","○"," "," "," ",""," ","77000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010200","01","S010001372","상봉중학교","03","공립","N","","○"," "," "," ",""," ","199000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010300","01","S010001373","성일중학교","03","공립","N",""," ","○"," "," ",""," ","145000"," ","○"," "," ",""," ","155000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001374","송곡여자중학교","03","사립","N","","○"," "," "," ",""," ","185000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010500","01","S010001375","숭인중학교","03","공립","N","","○"," "," "," ",""," ","155000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010200","01","S010001376","신현중학교","03","공립","N","","○"," "," "," ",""," ","154000","○"," "," "," ",""," ","65000","3","중","2021"
