"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013700","01","S010002281","월곡중학교","03","공립","N","","865","Y","74","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002282","인수중학교","03","공립","N","","460","Y","100","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013800","01","S010002283","장위중학교","03","공립","N","","492","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013500","01","S010002284","종암중학교","03","공립","N","","585","Y","50","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010002285","창문여자중학교","03","사립","N","","428","Y","134","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129011200","01","S010002286","한성여자중학교","03","사립","N","","577","Y","264","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010100","01","S010002287","홍익대학교사범대학부속중학교","03","사립","N","","499","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002288","화계중학교","03","공립","N","","663","Y","85","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111016900","01","S010002336","경신중학교","03","사립","N","","420","Y","4","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002338","대경중학교","03","사립","N","","584","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111018100","01","S010002339","대신중학교","03","사립","N","","317","Y","29","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111014500","01","S010002340","덕성여자중학교","03","사립","N","","1169","Y","130","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114013400","01","S010002341","덕수중학교","03","공립","N","","745","Y","83","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111016900","01","S010002342","동성중학교","03","사립","N","","363","Y","45","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010800","01","S010002343","배문중학교","03","사립","N","","370","Y","1","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111011300","01","S010002344","배화여자중학교","03","사립","N","","428","Y","45","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010200","01","S010002345","보성여자중학교","03","사립","N","","272","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111018500","01","S010002346","상명대학교사범대학부속여자중학교","03","사립","N","","382","Y","21","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011100","01","S010002350","선린중학교","03","공립","N","","440","Y","26","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011800","01","S010002351","성심여자중학교","03","사립","N","","200","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010002352","숭의여자중학교","03","사립","N","","650","Y","14","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011100","01","S010002353","신광여자중학교","03","사립","N","","330","Y","13","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117013600","01","S010002354","오산중학교","03","사립","N","","300","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117012900","01","S010002355","용강중학교","03","공립","N","","748","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010200","01","S010002356","용산중학교","03","공립","N","","459","Y","10","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002357","장원중학교","03","공립","N","","428","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002358","장충중학교","03","사립","N","","402","Y","10","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111014800","01","S010002359","중앙중학교","03","사립","N","","393","Y","38","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016700","01","S010002360","창덕여자중학교","03","공립","N","","624","Y","56","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111010100","01","S010002361","청운중학교","03","공립","N","","239","Y","30","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117013300","01","S010002362","한강중학교","03","공립","N","","388","Y","16","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002363","한양중학교","03","사립","N","","307","Y","48","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114017400","01","S010002364","환일중학교","03","사립","N","","0","N","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010004058","서울체육중학교","03","공립","N","","559","Y","7","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010005180","삼각산중학교","03","공립","N","","308","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010005210","을지중학교","03","공립","N","","559","Y","11","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010005211","구암중학교","03","공립","N","","965","Y","49","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011400","01","S010005212","경일중학교","03","공립","N","","643","Y","67","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010500","01","S010005240","마장중학교","03","공립","N","","545","Y","8","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010300","01","S010005271","개운중학교","03","공립","N","","999","Y","22","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010005286","양진중학교","03","공립","N","","500","Y","16","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010005287","염경중학교","03","공립","N","","731","Y","7","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010005289","효문중학교","03","공립","N","","152","Y","50","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012700","01","S010005366","상암중학교","03","공립","N","","976","Y","145","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010005497","수명중학교","03","공립","N","","530","Y","55","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005510","진관중학교","03","공립","N","","777","Y","23","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010005515","목운중학교","03","공립","N","","634","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010005516","솔샘중학교","03","공립","N","","507","Y","33","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011100","01","S010005519","인왕중학교","03","공립","N","","576","Y","91","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010005520","문현중학교","03","공립","N","","544","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010005526","강명중학교","03","공립","N","","868","Y","23","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010005540","강동중학교","03","공립","N","","528","Y","37","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005561","신도중학교","03","공립","N","","1814","Y","212","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011000","01","S010005569","창천중학교","03","공립","N","","363","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011100","01","S010005571","천왕중학교","03","공립","N","","431","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011900","01","S010005592","가재울중학교","03","공립","N","","565","Y","12","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011300","01","S010005593","위례솔중학교","03","공립","N","","381","Y","23","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013400","01","S010005595","길음중학교","03","공립","N","","657","Y","19","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010005596","마곡중학교","03","공립","N","","590","Y","37","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013600","01","S010005612","숭곡중학교","03","공립","N","","520","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011200","01","S010005829","세곡중학교","03","공립","N","","947","Y","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010006041","송례중학교","03","공립","N","","486","Y","257","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165011100","01","S010006334","내곡중학교","03","공립","N","","481","Y","32","Y","3","중","2024"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011200","01","S010006401","항동중학교","03","공립","N","","424","Y","160","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010006402","신길중학교","03","공립","N","","0","N","0","N","3","중","2024"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010006403","마곡하늬중학교","03","공립","N","","306","Y","13","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010006434","해누리중학교","03","공립","N","","660","Y","76","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010006545","강빛중학교","03","공립","N","","601","Y","8","Y","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S000003540","국립국악고등학교","04","국립","N","","263","Y","5","Y","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013500","01","S000003561","서울대학교사범대학부설고등학교","04","국립","N","","773","Y","22","Y","","","2024"
"서울특별시교육청","A000000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S000005401","국립전통예술고등학교","04","국립","N","","461","Y","4","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000370","가락고등학교","04","공립","N","","920","Y","18","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000371","강동고등학교","04","사립","N","","822","Y","50","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000372","강서고등학교","04","사립","N","","312","Y","28","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000373","개포고등학교","04","공립","N","","540","Y","127","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510700","01","S010000374","건국대학교사범대학부속고등학교","04","사립","N","","375","Y","1","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010500","01","S010000375","경기고등학교","04","공립","N","","565","Y","29","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000376","경기여자고등학교","04","공립","N","","394","Y","40","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011300","01","S010000377","경동고등학교","04","공립","N","","423","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010600","01","S010000378","경문고등학교","04","사립","N","","208","Y","19","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010000379","경복고등학교","04","공립","N","","278","Y","32","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000380","경복여자고등학교","04","사립","N","","480","Y","2","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012400","01","S010000381","경성고등학교","04","사립","N","","244","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000382","경신고등학교","04","사립","N","","332","Y","60","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010600","01","S010000383","경인고등학교","04","공립","N","","364","Y","52","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010800","01","S010000384","경희고등학교","04","사립","N","","565","Y","15","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010800","01","S010000385","경희여자고등학교","04","사립","N","","236","Y","5","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013400","01","S010000386","계성고등학교","04","사립","N","","302","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000387","고려대학교사범대학부속고등학교","04","사립","N","","420","Y","14","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010600","01","S010000388","고척고등학교","04","공립","N","","531","Y","29","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010500","01","S010000389","공항고등학교","04","공립","N","","577","Y","8","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012600","01","S010000390","관악고등학교","04","공립","N","","572","Y","52","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510400","01","S010000391","광남고등학교","04","공립","N","","613","Y","22","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000392","광문고등학교","04","사립","N","","399","Y","91","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144011100","01","S010000393","광성고등학교","04","사립","N","","184","Y","6","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000394","광신고등학교","04","사립","N","","348","Y","38","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000395","광양고등학교","04","공립","N","","912","Y","79","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000396","광영고등학교","04","사립","N","","634","Y","45","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000397","광영여자고등학교","04","사립","N","","269","Y","18","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000398","구로고등학교","04","공립","N","","326","Y","22","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000399","구일고등학교","04","공립","N","","450","Y","50","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000400","압구정고등학교","04","공립","N","","744","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000401","금옥여자고등학교","04","공립","N","","369","Y","27","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000402","금천고등학교","04","공립","N","","639","Y","20","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000403","남강고등학교","04","사립","N","","0","N","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000404","노원고등학교","04","공립","N","","324","Y","81","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000405","단국대학교사범대학부속고등학교","04","사립","N","","751","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000406","당곡고등학교","04","공립","N","","128","Y","5","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010100","01","S010000407","대광고등학교","04","사립","N","","372","Y","5","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000408","대성고등학교","04","사립","N","","452","Y","14","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018100","01","S010000409","대신고등학교","04","사립","N","","152","Y","26","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000410","대영고등학교","04","공립","N","","510","Y","40","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000411","대원고등학교","04","사립","N","","773","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000412","대원여자고등학교","04","사립","N","","564","Y","3","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000413","대일고등학교","04","사립","N","","0","N","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000414","대진고등학교","04","사립","N","","197","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000415","대진여자고등학교","04","사립","N","","0","N","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000416","대진디자인고등학교","04","사립","N","","534","Y","5","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014100","01","S010000417","덕성여자고등학교","04","사립","N","","368","Y","130","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000418","덕원여자고등학교","04","사립","N","","195","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510200","01","S010000419","독산고등학교","04","공립","N","","282","Y","83","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010600","01","S010000420","동국대학교사범대학부속고등학교","04","사립","N","","392","Y","32","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000421","동덕여자고등학교","04","사립","N","","838","Y","69","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000422","동명여자고등학교","04","사립","N","","0","N","324","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000423","동북고등학교","04","사립","N","","0","N","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000424","동성고등학교","04","사립","N","","434","Y","91","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000425","동일여자고등학교","04","사립","N","","475","Y","14","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000426","서울매그넷고등학교","04","사립","N","","613","Y","26","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010700","01","S010000427","동작고등학교","04","공립","N","","540","Y","97","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000428","둔촌고등학교","04","공립","N","","393","Y","17","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000429","마포고등학교","04","사립","N","","298","Y","211","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010100","01","S010000430","면목고등학교","04","공립","N","","442","Y","49","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000431","명덕고등학교","04","사립","N","","0","N","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000432","명덕여자고등학교","04","사립","N","","421","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510300","01","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","488","Y","6","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010100","01","S010000434","명일여자고등학교","04","공립","N","","807","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011800","01","S010000435","명지고등학교","04","사립","N","","921","Y","21","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010700","01","S010000436","무학여자고등학교","04","공립","N","","460","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000437","서울문영여자고등학교","04","사립","N","","389","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000438","문일고등학교","04","사립","N","","473","Y","150","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000439","미림여자고등학교","04","사립","N","","409","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000440","반포고등학교","04","공립","N","","376","Y","4","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010600","01","S010000441","배명고등학교","04","사립","N","","278","Y","13","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010800","01","S010000442","배문고등학교","04","사립","N","","185","Y","141","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000443","배재고등학교","04","사립","N","","566","Y","5","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111011300","01","S010000444","배화여자고등학교","04","사립","N","","231","Y","28","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000445","백암고등학교","04","사립","N","","344","Y","66","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000446","보성고등학교","04","사립","N","","163","Y","3","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000447","보성여자고등학교","04","사립","N","","120","Y","0","N","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000448","삼성고등학교","04","공립","N","","449","Y","7","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000449","상계고등학교","04","공립","N","","809","Y","59","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018500","01","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","356","Y","18","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000451","상명고등학교","04","사립","N","","440","Y","22","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000452","상문고등학교","04","사립","N","","396","Y","44","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000453","상일여자고등학교","04","사립","N","","249","Y","24","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000454","서라벌고등학교","04","사립","N","","481","Y","45","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000455","서문여자고등학교","04","사립","N","","365","Y","0","N","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000456","서울고등학교","04","공립","N","","759","Y","47","Y","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000458","서울미술고등학교","04","사립","N","","350","Y","10","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000459","서울세종고등학교","04","사립","N","","432","Y","16","Y","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000460","서울여자고등학교","04","공립","N","","835","Y","14","Y","4","고","2024"
