"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교수학습공간 일반교실","교수학습공간 교과교실","교수학습공간 특별교실","교수학습공간 수준별교실","교수학습공간 기타","학습지원공간 시청각실","학습지원공간 컴퓨터실","학습지원공간 멀티미디어실","학습지원공간 가타","교원지원공간","관리행정공간","체육집회공간","보건실","학생탈의실","학생샤워실","남자화장실","여자화장실","공용화장실","학생식당","기숙사실수","기타공간","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010001558","문창중학교","03","공립","N","","18","11","","","","","","","","2","23","2","1","","","8","8","","3","","","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001559","미성중학교","03","공립","N","","20","4","11","","","1","","4","","3","20","1","1","","","6","6","","","","7","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001560","봉림중학교","03","공립","N","","","17","6","2","2","","","1","","11","7","1","1","1","","11","11","2","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001561","봉원중학교","03","공립","N","","22","6","19","","","","","2","","9","7","1","1","5","","","","29","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001562","사당중학교","03","공립","N","","20","3","9","","2","","","1","","4","16","1","1","3","","10","10","","1","","6","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001563","상도중학교","03","공립","N","","20","1","9","","5","","","","","4","25","1","1","1","","8","8","2","1","","10","3","중","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001564","상현중학교","03","공립","N","","22","3","10","","","","","1","","7","12","2","1","1","","7","7","1","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001565","서울문영여자중학교","03","사립","N","","13","","3","1","","","1","","","3","9","","1","","","1","6","1","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001566","성남중학교","03","사립","N","","24","","6","","1","1","","","","1","3","","","","","4","1","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001567","성보중학교","03","사립","N","","21","10","2","","6","2","","","","7","11","","1","","","5","7","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001568","신관중학교","03","공립","N","","13","7","7","1","1","","","3","","5","20","1","1","","","5","5","","9","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001569","삼성중학교","03","공립","N","","13","13","8","","1","","","3","","4","19","1","1","2","","10","10","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001570","신림중학교","03","공립","N","","17","7","7","","","","1","1","","7","17","1","1","6","","11","11","","2","5","2","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001571","영등포중학교","03","공립","N","","13","","11","4","12","","","","","7","16","2","1","","","7","7","","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001572","인헌중학교","03","공립","N","","27","11","12","","11","","1","","","3","21","1","1","","","14","14","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001573","장승중학교","03","공립","N","","26","1","5","1","1","","","2","","7","10","1","1","","","12","12","","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010500","01","S010001575","중앙대학교사범대학부속중학교","03","사립","N","","27","","10","","","1","","3","","12","20","1","1","","","5","4","","1","1","1","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001696","공릉중학교","03","공립","N","","32","","7","","","","","","","2","13","1","1","","","8","8","","1","","3","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001697","광운중학교","03","사립","N","","17","3","7","","3","","1","3","","5","11","","1","","","5","1","","2","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001698","노곡중학교","03","공립","N","","20","15","8","","1","","1","","","1","15","1","1","1","","9","9","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001699","노원중학교","03","공립","N","","","27","19","1","3","","","","","9","23","1","1","2","","13","13","1","2","","","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001700","노일중학교","03","공립","N","","24","3","14","","2","1","","3","","14","14","2","1","","","10","10","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001701","녹천중학교","03","공립","N","","19","8","15","","","1","","","","2","11","1","1","","","8","8","","","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001702","도봉중학교","03","공립","N","","21","6","11","","1","","1","1","","7","16","1","1","6","","8","8","","2","2","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001703","방학중학교","03","공립","N","","22","5","9","","15","","","","","11","7","1","1","","","10","10","","1","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001704","백운중학교","03","공립","N","","24","2","8","","3","","","1","","8","4","1","1","2","","9","9","1","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001705","북서울중학교","03","공립","N","","20","4","16","1","","","","","2","4","23","2","1","1","","11","11","","2","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001706","불암중학교","03","공립","N","","35","1","8","","","1","","3","","3","18","1","1","6","","10","10","","2","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001707","상경중학교","03","공립","N","","24","","12","2","4","1","","","","6","18","2","1","","","11","11","","","","17","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001708","상계제일중학교","03","공립","N","","26","6","9","","","1","","1","","3","12","1","1","1","","17","17","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001709","상계중학교","03","공립","N","","30","5","9","1","3","","","2","","4","19","1","1","1","","10","10","","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001710","상명중학교","03","사립","N","","27","","9","","1","1","","","1","8","9","1","1","","","8","8","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001711","상원중학교","03","공립","N","","21","5","9","","1","","","9","","2","27","2","1","6","","11","11","1","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001712","선덕중학교","03","사립","N","","26","6","7","","","","","3","","2","15","","1","4","","10","10","","","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001713","수락중학교","03","공립","N","","21","9","6","","1","1","","","1","3","17","1","1","4","","9","9","","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001714","신도봉중학교","03","공립","N","","23","3","7","5","6","","1","1","","2","24","2","1","","","13","12","","2","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001715","신방학중학교","03","공립","N","","21","9","11","","","","1","4","","4","21","1","1","","","10","10","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001716","신상중학교","03","공립","N","","17","1","9","","6","","1","5","2","12","11","1","1","6","","11","11","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001717","신창중학교","03","공립","N","","15","8","2","2","","","1","1","","6","17","1","1","","","10","10","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001718","염광중학교","03","사립","N","","16","","10","","","1","1","","","4","10","","1","2","","3","2","","","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001719","온곡중학교","03","공립","N","","24","2","11","","","","","","","6","25","2","1","3","","10","10","","","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001720","월계중학교","03","공립","N","","17","1","12","","1","","","2","","6","16","2","1","","","10","10","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001721","재현중학교","03","사립","N","","24","4","10","","","","","2","","4","18","","1","2","","9","8","","2","2","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001722","정의여자중학교","03","사립","N","","16","2","13","1","9","","1","","","5","11","1","1","","","4","9","1","","","6","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001723","중계중학교","03","공립","N","","31","2","9","","2","","","3","","","11","1","1","","","8","8","","1","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001724","중원중학교","03","공립","N","","28","","7","2","7","","1","1","2","3","19","1","1","5","","6","6","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001725","중평중학교","03","공립","N","","30","2","8","","","","1","2","","2","18","1","1","2","","8","8","5","","","3","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001726","창동중학교","03","공립","N","","30","5","10","","1","","1","1","","3","21","1","1","1","","7","7","","4","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001727","창북중학교","03","공립","N","","26","2","15","","5","","","2","","6","21","1","1","7","","10","8","","","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001728","창일중학교","03","공립","N","","27","3","11","","","","1","1","","5","17","1","1","12","","12","11","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001729","청원중학교","03","사립","N","","24","","1","3","1","","","","","3","7","","2","2","","7","7","","","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001730","태랑중학교","03","공립","N","","26","","11","","2","1","","","","3","17","1","1","6","","17","17","1","2","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001731","하계중학교","03","공립","N","","36","3","10","","1","","","","2","8","25","1","1","2","","11","12","1","2","4","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001732","한천중학교","03","공립","N","","26","5","15","","","","1","","2","5","30","1","1","8","","9","9","","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012400","01","S010001924","경성중학교","03","사립","N","","15","12","5","","2","","","1","","1","12","2","1","","","4","1","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011100","01","S010001925","광성중학교","03","사립","Y","본교는 해당항목에 대해서 통계자료가 없으므로 제외함.","","","","","","","","","","","","","","","","","","","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001926","구산중학교","03","공립","N","","26","5","8","","","1","","","","8","24","1","1","","","10","10","","2","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001927","대성중학교","03","사립","N","","25","1","10","","3","1","","","","4","14","","1","","","7","2","","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001928","덕산중학교","03","공립","N","","21","","15","","5","","1","","","3","13","2","1","5","","13","13","","1","","6","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001929","동도중학교","03","사립","N","","24","3","3","","","","","","","3","1","","1","3","","3","3","","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010600","01","S010001930","동명여자중학교","03","사립","N","","12","","6","","3","","","1","","4","25","1","1","3","","1","6","1","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001931","명지중학교","03","사립","N","","30","7","8","","","1","","","","8","18","","1","3","","10","10","","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001932","불광중학교","03","공립","N","","","30","8","","2","","","1","","11","9","2","1","2","","3","3","10","1","","12","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001933","상신중학교","03","공립","N","","16","3","8","","1","1","","2","1","4","15","1","1","1","","13","13","2","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001934","서연중학교","03","공립","N","","14","5","9","","","","","1","","5","14","","1","","","7","7","","2","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001935","서울여자중학교","03","공립","N","","24","","5","","1","1","","","","1","13","","1","1","","3","11","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001936","선일여자중학교","03","사립","N","","23","4","6","","1","","","","","5","7","","1","","","1","4","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001938","성사중학교","03","공립","N","","15","15","9","","3","","","6","","4","25","2","1","3","","10","10","","1","","6","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012200","01","S010001939","성산중학교","03","공립","N","","24","2","11","","4","1","","3","","1","14","2","1","1","","5","6","","1","","7","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001940","성서중학교","03","공립","N","","20","2","11","2","2","","1","2","3","9","13","1","1","","","11","11","","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010800","01","S010001941","숭문중학교","03","사립","N","","18","2","3","","","","","","","","6","","","","","3","1","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001942","숭실중학교","03","사립","N","","18","1","","","","","","","","","7","","1","","","8","7","","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011100","01","S010001943","신수중학교","03","공립","N","","20","1","8","","2","","","1","","6","9","2","1","6","","11","11","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001944","신연중학교","03","공립","N","","","23","10","3","","2","","1","","3","21","2","1","6","","5","5","","1","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010100","01","S010001945","아현중학교","03","공립","N","","20","8","18","","13","","1","","","8","15","2","1","3","","12","12","","2","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001946","연북중학교","03","공립","N","","18","2","7","3","","","","9","","10","14","1","1","4","","10","13","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001947","연서중학교","03","공립","N","","14","9","10","6","2","","1","1","","12","14","1","1","2","","12","12","4","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001948","연신중학교","03","공립","N","","28","3","8","1","","","","1","","1","19","1","1","","","8","8","","1","","8","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001949","연천중학교","03","공립","N","","15","3","11","","1","","","7","","8","10","1","1","","","10","10","","1","","5","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141012000","01","S010001950","연희중학교","03","공립","N","","30","3","10","","1","","1","","","4","15","1","1","","","9","9","","1","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001951","영락중학교","03","사립","N","","24","9","6","","","1","","3","","3","21","2","1","3","","10","10","","1","","7","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001952","예일여자중학교","03","사립","N","","8","1","6","","","","","1","","3","","","","","","1","4","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001953","은평중학교","03","공립","N","","2","22","11","3","1","","","","","7","9","1","1","2","","6","5","","1","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011300","01","S010001955","이화여자대학교사범대학부속이화?금란중학교","03","사립","N","","18","9","10","","6","","1","2","","6","14","1","1","4","","5","6","","1","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010100","01","S010001956","인창중학교","03","사립","N","","14","","6","1","6","1","","2","","14","24","1","1","","","9","2","","1","","4","3","중","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001958","정원여자중학교","03","사립","N","","","22","12","2","3","1","1","","","1","14","1","1","2","","2","7","","2","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012600","01","S010001959","중암중학교","03","공립","N","","33","","12","","","","","1","1","3","33","1","1","3","","13","13","1","1","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001960","중앙여자중학교","03","사립","N","","15","1","4","","1","","1","2","","1","2","","1","","","","2","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001961","증산중학교","03","공립","N","","14","","8","","9","","","2","2","4","23","1","1","2","","14","14","1","1","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001962","충암중학교","03","사립","N","","30","10","1","","2","","","","1","","13","","1","","","6","6","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001963","한성중학교","03","사립","N","","18","2","7","1","1","","1","1","","4","3","","","2","","2","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001964","홍은중학교","03","공립","N","","17","3","11","4","","","","","2","8","13","1","1","10","","10","10","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001965","홍익대학교사범대학부속여자중학교","03","사립","N","","15","2","5","","","","","2","","6","6","1","1","3","","4","8","","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510700","01","S010002143","건국대학교사범대학부속중학교","03","사립","N","","24","7","","1","2","1","","2","","3","23","","1","","","11","12","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011500","01","S010002144","경수중학교","03","공립","N","","15","9","7","","9","1","","","1","15","10","1","1","3","","11","11","1","1","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010002145","광남중학교","03","공립","N","","39","6","5","","","1","","","2","4","14","1","1","3","","10","10","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002146","광양중학교","03","공립","N","","20","7","13","","","1","","2","","3","21","1","1","","","12","12","1","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010002147","광장중학교","03","공립","N","","25","3","8","1","2","1","","","","3","5","1","1","2","","9","9","4","","","4","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002148","광진중학교","03","공립","N","","16","14","10","","1","1","","1","2","7","19","1","1","3","","11","12","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010800","01","S010002149","광희중학교","03","공립","N","","30","4","9","","1","1","","3","","6","17","1","1","7","","8","8","4","2","3","12","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510700","01","S010002150","구의중학교","03","공립","N","","24","","7","","2","","","","","9","10","2","1","","","10","8","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510100","01","S010002151","대원국제중학교","03","사립","N","","15","","3","4","","","1","3","","1","12","1","1","4","","4","5","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010500","01","S010002152","동마중학교","03","공립","N","","20","6","7","","","","","1","","3","19","2","1","","","8","8","","1","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510300","01","S010002153","동국대학교사범대학부속여자중학교","03","사립","N","","19","9","8","","","","","","","3","15","1","1","","","2","9","","","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010700","01","S010002154","무학중학교","03","공립","N","","33","","10","3","1","1","","1","","1","10","1","1","","","16","16","","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011400","01","S010002155","성수중학교","03","공립","N","","18","2","10","5","1","1","","","","10","10","1","1","2","","9","9","1","2","","16","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011500","01","S010002156","성원중학교","03","공립","N","","13","1","11","","1","1","","1","","12","15","1","1","2","","12","12","6","1","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002157","신양중학교","03","공립","N","","15","","14","1","6","1","","1","","4","14","1","1","6","","16","16","","1","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011300","01","S010002158","옥정중학교","03","공립","N","","21","6","10","5","2","","1","4","","3","15","","1","","","13","13","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510100","01","S010002159","용곡중학교","03","공립","N","","28","6","11","","","1","","2","2","6","21","1","1","","","9","6","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002160","자양중학교","03","공립","N","","31","2","8","","","","","","2","12","11","1","1","2","","10","8","","","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010600","01","S010002161","한양대학교사범대학부속중학교","03","사립","N","","21","5","10","","3","1","","5","","4","14","1","1","2","","6","5","","","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010700","01","S010002162","행당중학교","03","공립","N","","13","11","12","","","","","1","2","10","17","1","1","8","","13","13","","1","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002263","강북중학교","03","공립","N","","17","3","8","","3","","","9","2","4","18","2","1","3","","10","10","","2","","8","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013300","01","S010002264","고려대학교사범대학부속중학교","03","사립","N","","30","3","11","","1","","1","1","","10","15","1","1","7","","9","9","4","3","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010300","01","S010002265","고명중학교","03","사립","N","","17","","3","","3","1","","1","","","9","","1","","","1","","","","","1","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013800","01","S010002266","남대문중학교","03","사립","N","","21","","10","","","1","","","","5","24","1","1","","","7","6","1","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010100","01","S010002267","동구여자중학교","03","사립","N","","19","","4","","","","","","","2","6","","1","","","3","5","","2","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510200","01","S010002268","번동중학교","03","공립","N","","23","8","8","1","","","1","","","2","17","1","1","","","8","8","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013300","01","S010002269","북악중학교","03","공립","N","","18","","7","","","1","","","","5","14","1","1","3","","7","7","1","2","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010400","01","S010002270","삼선중학교","03","공립","N","","19","3","10","","1","1","1","2","","2","28","1","1","","","10","2","1","1","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510400","01","S010002271","서라벌중학교","03","사립","N","","15","2","12","1","","","","1","","1","6","1","1","","","12","3","","1","","","","","2022"
